business,open,city,review_count,name,state,stars
34566,true,North Las Vegas,12,Firestone Complete Auto Care,NV,4.0
34567,true,Las Vegas,24,Silver Eagle Locksmith,NV,5.0
34568,true,Henderson,5,Harmony Healthcare,NV,2.0
34569,true,Tempe,13,AccuPro Inspection Services,AZ,5.0
34570,true,Surprise,4,Little Caesars,AZ,3.5
34571,false,Las Vegas,30,Simpo Sandwich,NV,4.0
34572,true,Chandler,4,Kelly at Santa Fe Hair Co,AZ,5.0
34573,true,Peoria,6,ENVIROPRO Group,AZ,1.0
34574,true,Las Vegas,51,Sugar Bee's Bakery,NV,4.5
34575,true,Scottsdale,3,Makeup and Fashion Couture Institute,AZ,4.5
34576,true,Phoenix,3,ChromaTan,AZ,5.0
34577,true,Surprise,4,Canadian Air Heating and Cooling,AZ,5.0
34578,true,Las Vegas,14,Chicken Now Venetian,NV,3.0
34579,false,Scottsdale,22,Texas BBQ House,AZ,4.0
34580,true,Phoenix,3,Dora's Kitchen,AZ,3.5
34581,true,Las Vegas,9,My Auto Service,NV,4.5
34582,true,Gilbert,5,Puddle Jumper Pool Service|| LLC,AZ,4.0
34583,true,Las Vegas,27,Battle Blast Laser Tag,NV,4.5
34584,true,Las Vegas,3,BB & G Electric,NV,1.0
34585,true,Surprise,3,Arizona Mirage Pool Service,AZ,3.5
34586,true,Phoenix,18,Starbucks,AZ,4.0
34587,true,Las Vegas,6,Jiffy Smog,NV,4.0
34588,true,Phoenix,3,Gerrick's Custom Exhaust & Auto Repair,AZ,4.5
34589,true,Tempe,3,The Aquarius,AZ,4.5
34590,true,Henderson,19,Moonlight Car Wash,NV,4.0
34591,true,Tempe,48,The Apple Xchange,AZ,5.0
34592,true,Las Vegas,107,Kabuki Japanese Restaurant,NV,3.5
34593,true,Mesa,6,Francis & Sons Car Wash,AZ,3.0
34594,true,Las Vegas,100,Booming Spot Mini Pot,NV,4.0
34595,true,Buckeye,4,Anderson Institute of Music & Performing Arts,AZ,5.0
34596,true,Las Vegas,4,Gilmore Cliff Shadows Trailhead,NV,4.5
34597,true,Henderson,10,Happy Tails Dog Wash and Grooming,NV,5.0
34598,true,Phoenix,4,The Loaded Cupcake,AZ,5.0
34599,true,Phoenix,46,Shine Coffee,AZ,4.5
34600,true,Edinburgh,3,COOK Morningside,EDH,3.0
34601,true,Edinburgh,3,Morningside,EDH,3.5
34602,true,Phoenix,8,Dizzie the Balloon Artist,AZ,5.0
34603,true,Scottsdale,10,Jamie Kouri Makeup Artistry,AZ,5.0
34604,true,Phoenix,6,Kyle Vaughn|| DPM,AZ,5.0
34605,false,Las Vegas,5,EA Sports Bar,NV,3.5
34606,true,Las Vegas,12,Smoothie King,NV,4.0
34607,true,Las Vegas,13,AutoZone,NV,4.0
34608,false,Las Vegas,5,Daniel Fernandez|| LMT,NV,5.0
34609,false,Las Vegas,3,Zero GraviTea,NV,5.0
34610,true,Las Vegas,47,Nevada Nails & Spa,NV,4.5
34611,true,Surprise,6,Sonic Drive-In,AZ,3.0
34612,true,Phoenix,3,Aviano Community Park,AZ,5.0
34613,true,Mesa,3,Amazing Kidz Pediatric Dentistry,AZ,5.0
34614,true,Scottsdale,28,Social Tap,AZ,3.0
34615,true,Las Vegas,6,Java Vegas - Gold Coast,NV,3.0
34616,true,Mesa,12,Sassy Chic Salon,AZ,4.5
34617,true,Phoenix,57,Winco Foods,AZ,3.5
34618,true,Edinburgh,3,ShakeAway,EDH,4.5
34619,true,Casa Grande,6,Chipotle,AZ,4.0
34620,true,Phoenix,22,Emerson Fry Bread,AZ,3.5
34621,true,Las Vegas,13,Rod Stewart: the Hits,NV,5.0
34622,true,Phoenix,25,Vy's Nails & Spa,AZ,4.5
34623,false,Las Vegas,9,The Best Little Whorehouse In Texas,NV,2.5
34624,true,Las Vegas,30,Brazilians N Brows,NV,5.0
34625,true,Las Vegas,3,Ol Skool Kustomz,NV,3.5
34626,true,Edinburgh,7,The Haven,EDH,4.0
34627,true,Las Vegas,85,Mashisoyo,NV,4.0
34628,true,Las Vegas,4,Cafelatte,NV,3.5
34629,true,Phoenix,3,Generosity Limo,AZ,5.0
34630,true,Mesa,5,Relaxation Foot Spa,AZ,5.0
34631,true,Las Vegas,43,iBlowdry Salon,NV,4.0
34632,true,Las Vegas,3,24 Hour Vegas Hotel Doctor,NV,3.5
34633,true,Phoenix,13,ALW Massage Therapy,AZ,5.0
34634,true,Glendale,11,Cheers Tavern,AZ,3.5
34635,true,Phoenix,3,Bennett Parker Law,AZ,5.0
34636,true,Las Vegas,41,Delta Airlines,NV,2.5
34637,true,Scottsdale,10,Enterprise Rent-A-Car,AZ,3.0
34638,true,Scottsdale,8,Scottsdale Nails & Spa,AZ,3.0
34639,true,Las Vegas,21,Burger Dogs,NV,2.5
34640,true,Phoenix,3,Arizona Highway Patrol,AZ,3.0
34641,true,Scottsdale,8,Infinite Beauty Salon & Spa,AZ,5.0
34642,true,Las Vegas,3,Stainmasters Carpet Care,NV,1.0
34643,true,Goodyear,3,Play It Again Sports Goodyear,AZ,4.0
34644,true,Edinburgh,5,Evans Cycles,EDH,2.5
34645,true,Las Vegas,11,Mango's Beach Bar,NV,2.5
34646,true,Tempe,3,Floyd's Custom Cars & Transmission,AZ,2.5
34647,true,Las Vegas,12,Starbucks,NV,3.5
34648,true,Phoenix,7,Alida Restaurant Supply,AZ,4.5
34649,true,Las Vegas,52,Raw Food Express,NV,4.5
34650,false,Phoenix,20,White Sage Espresso,AZ,4.0
34651,true,Chandler,4,Country Clipper Barber Shop,AZ,5.0
34652,true,Mesa,4,Sport Clips,AZ,3.0
34653,true,Las Vegas,52,Divine Threading,NV,4.5
34654,true,Las Vegas,3,Pit Stop Chevron,NV,4.0
34655,true,Chandler,321,Rudy's Country Store And Bar-B-Q,AZ,4.0
34656,true,Las Vegas,115,CJ's Italian Ice & Custard,NV,4.0
34657,true,Las Vegas,4,Dollar General Market,NV,2.5
34658,true,Phoenix,10,Whataburger,AZ,3.0
34659,true,Scottsdale,4,Airpark Auto Spa,AZ,5.0
34660,true,Phoenix,6,Pei Wei Asian Diner,AZ,2.0
34661,true,Gilbert,3,East  Valley Pediatrics,AZ,2.5
34662,true,Phoenix,49,Smashburger,AZ,3.5
34663,true,Phoenix,3,Erin Kelly's Hair,AZ,5.0
34664,true,Las Vegas,3,Sexy Aphrodita Lingerie,NV,3.5
34665,true,Queen Creek,4,New Heights Tattoo & Piercing,AZ,5.0
34666,true,Mesa,23,Chipotle Mexican Grill,AZ,4.0
34667,true,Phoenix,8,Gypsy Rose Tattoo,AZ,5.0
34668,true,Tempe,4,LG's Barber Shop,AZ,4.0
34669,true,Henderson,3,Morrell Park,NV,3.0
34670,false,Gilbert,6,La Casa Grill,AZ,4.0
34671,true,Mesa,3,Synergy Dental Group,AZ,5.0
34672,false,Madison,9,Pc Kitchen,WI,4.0
34673,true,Las Vegas,3,Rat Pack Bar And Grill,NV,4.0
34674,true,Henderson,4,KFC,NV,4.5
34675,false,Las Vegas,65,Kaba Curry,NV,4.0
34676,false,Las Vegas,3,Supercuts,NV,4.5
34677,true,Las Vegas,3,Cesars Barber,NV,2.5
34678,true,Chandler,20,Mojo Bowl,AZ,4.5
34679,true,Kitchener,3,Nova Era Bakery & Pastry,ON,4.0
34680,true,Henderson,3,Anthem East Trail,NV,3.5
34681,true,Henderson,154,Bistro Pizza,NV,4.5
34682,true,Las Vegas,5,Aztec Inn|| Casino & Buffet,NV,3.5
34683,true,Mesa,3,Clerk Of The Superior Court's Office,AZ,3.0
34684,true,Sun City,6,Filiberto's Mexican Food,AZ,4.5
34685,true,Henderson,3,Henderson Animal Care and Control Facility,NV,5.0
34686,false,Las Vegas,7,Bikini Bay,NV,4.5
34687,true,Buckeye,6,Hopper Pest Control,AZ,5.0
34688,false,Mesa,13,Ariana's Kabob & Gyros,AZ,3.5
34689,true,Las Vegas,3,Haute Chix Boutique,NV,4.5
34690,true,Tempe,3,Starbucks Coffee,AZ,3.0
34691,true,Scottsdale,3,Prolific Business Solutions,AZ,2.5
34692,true,Henderson,8,Mattress Firm,NV,4.5
34693,true,Phoenix,63,JPG Home Security and Consulting,AZ,5.0
34694,true,Henderson,3,Healing Massage,NV,1.0
34695,true,Henderson,4,Credit Union 1,NV,3.5
34696,false,Scottsdale,17,Prime Provisions,AZ,4.5
34697,true,Tempe,6,TAP and Son's Electric|| Inc,AZ,4.0
34698,true,Phoenix,17,Qdoba Mexican Grill,AZ,3.0
34699,false,Scottsdale,3,Scottsdale Chapter DBD,AZ,3.5
34700,true,Las Vegas,3,Bronze Fine Foods & Catering,NV,5.0
34701,true,Mesa,4,Aesir Metalwyrks,AZ,5.0
34702,true,Las Vegas,6,Las Vegas Rooter,NV,3.5
34703,true,Las Vegas,5,Carvel Ice Cream,NV,2.0
34704,true,Phoenix,24,Jimmy John's,AZ,3.5
34705,true,Mesa,3,Filberto's,AZ,4.5
34706,true,Mesa,32,Empire Bistro,AZ,3.5
34707,true,Phoenix,10,Port of Subs,AZ,3.0
34708,true,Scottsdale,3,Simplicity Laser Hair Removal,AZ,1.0
34709,true,Phoenix,137,Del Frisco's Grille,AZ,3.5
34710,true,Las Vegas,3,Roberto's Taco Shop,NV,4.5
34711,true,Tempe,3,Mr Burrito,AZ,2.5
34712,true,Las Vegas,89,RePete's,NV,4.0
34713,true,Las Vegas,22,Guitar Center Summerlin,NV,3.5
34714,true,Las Vegas,32,Water Heater Pros,NV,5.0
34715,true,Glendale,12,Einstein Bros Bagels,AZ,3.0
34716,true,Phoenix,8,Stetson Village Family Dentistry,AZ,4.0
34717,true,Las Vegas,36,Oracle Nightclub,NV,3.5
34718,true,Las Vegas,11,Marc By Marc Jacobs,NV,4.5
34719,false,Gilbert,6,Tutti Santi Ristorante Italiano,AZ,4.0
34720,true,Phoenix,7,Kelso Electric|| Inc.,AZ,4.5
34721,true,Henderson,45,Lil Brown Sugar's Cupcakes Cafe,NV,4.0
34722,true,Las Vegas,3,Enchanted Forest Reiki Spiritual Items And More,NV,5.0
34723,false,Henderson,50,Pizza Fusion,NV,4.0
34724,true,Phoenix,22,Los Burritos,AZ,4.5
34725,true,Phoenix,45,Isa's Pizza,AZ,4.5
34726,true,Chandler,8,The Orchard,AZ,4.5
34727,true,Maricopa,29,Cilantro's,AZ,4.0
34728,true,Las Vegas,4,Le Cafe Coffee Express Bar,NV,2.5
34729,true,Mesa,19,Zoyo Neighborhood Yogurt,AZ,4.0
34730,false,Las Vegas,7,Buffalo's Pizza,NV,1.5
34731,true,Phoenix,10,Jaguars Club,AZ,3.0
34732,true,Gilbert,13,European Wax Center,AZ,4.5
34733,true,Surprise,29,Sunsational Coffee,AZ,4.5
34734,true,Mesa,3,United States Post Office,AZ,2.0
34735,true,Phoenix,10,China City Super Buffet,AZ,3.0
34736,true,Las Vegas,4,Chapa Ghetti,NV,3.0
34737,true,Las Vegas,16,Sno Shack Hawaiian Shave Ice,NV,5.0
34738,true,Las Vegas,4,Rainbow Gardens,NV,3.5
34739,true,Las Vegas,4,Goto Pares Atbp,NV,4.0
34740,true,Las Vegas,7,Dairy Queen,NV,4.0
34741,true,Las Vegas,100,DT's Filipino Food & Karaoke,NV,2.5
34742,true,Las Vegas,19,Warrior Fitness Center,NV,5.0
34743,true,Scottsdale,6,Long Zu Reflexology,AZ,4.5
34744,true,Scottsdale,147,Il Bosco Pizza,AZ,4.5
34745,true,Las Vegas,588,Bachi Burger,NV,4.0
34746,true,Mesa,3,O'Reilly Auto Parts,AZ,1.5
34747,true,Las Vegas,5,Cravin' Cake Bakery,NV,4.0
34748,true,Las Vegas,11,Sport Clips,NV,3.5
34749,true,Las Vegas,30,Divas Xpress,NV,4.0
34750,true,Las Vegas,7,Monte Carlo Poker Room,NV,3.5
34751,true,Las Vegas,9,A&W All American Food,NV,2.0
34752,true,Phoenix,6,Filiberto's,AZ,3.5
34753,false,Las Vegas,18,Taiwan Kitchen,NV,3.5
34754,true,Edinburgh,6,Cool Jade Chinese Restaurant,EDH,4.5
34755,true,Las Vegas,108,Shabu Grill,NV,3.5
34756,true,Madison,16,Great Dane Pub & Brewing Co.,WI,3.0
34757,true,Las Vegas,4,Boutique World,NV,3.5
34758,true,Tempe,8,QuikTrip,AZ,4.5
34759,false,Las Vegas,8,Slush Bar,NV,4.0
34760,true,Las Vegas,4,Winchell's Donut House,NV,5.0
34761,true,Las Vegas,13,Lash Studio By Bilyana Mileva,NV,5.0
34762,true,Las Vegas,4,Shooz,NV,4.5
34763,true,Las Vegas,3,Sparkle By Patty's Closet,NV,4.5
34764,true,Madison,16,Fried & Fabulous,WI,5.0
34765,true,Gilbert,3,Xpress Auto Glass,AZ,5.0
34766,true,Musselburgh,6,The David Macbeth Moir,MLN,3.5
34767,true,Tempe,87,D'lish,AZ,4.0
34768,true,Las Vegas,3,Orthosport Physical Therapy,NV,4.5
34769,true,Scottsdale,16,Olga Brow Studio,AZ,5.0
34770,true,San Tan Valley,11,McDonald's,AZ,1.5
34771,true,Phoenix,10,Bisteces,AZ,4.0
34772,true,Phoenix,8,Alliance Urgent Care,AZ,5.0
34773,true,Las Vegas,6,Joy Squad Photo Booths,NV,5.0
34774,true,Scottsdale,57,Which Wich,AZ,4.0
34775,true,Las Vegas,8,The Vaccine Center and Travel Medicine Clinic,NV,3.5
34776,false,Tempe,20,Paisan's Pizza & Italian Kitchen,AZ,3.5
34777,false,Las Vegas,29,Dita's,NV,4.0
34778,true,Glendale,54,M Sushi Bar,AZ,3.5
34779,true,Phoenix,3,Driggs Title,AZ,1.5
34780,true,Las Vegas,3,Oxford Park,NV,3.5
34781,true,Chandler,34,Sage Bar and Vietnamese Cuisine,AZ,2.5
34782,true,Las Vegas,3,Bunkers Eden Vale Memorial Park,NV,3.5
34783,true,Gilbert,6,Portico Weddings & Events,AZ,5.0
34784,true,Henderson,9,Wild Burger,NV,3.5
34785,true,Henderson,35,Wildburger @ Wildfire Lanes,NV,3.5
34786,true,Phoenix,9,Homewood Suites by Hilton Phoenix Metro Center,AZ,3.0
34787,true,Phoenix,6,KoKo FitClub,AZ,4.5
34788,true,Peoria,4,Historic District Resale Mall,AZ,2.5
34789,false,Scottsdale,14,Big B's Hangover,AZ,2.0
34790,true,El Mirage,11,Lupita's Mexican Restaurant,AZ,3.5
34791,true,Las Vegas,9,Patina Decor,NV,4.5
34792,true,Phoenix,30,The Maine Lobster Lady,AZ,4.0
34793,true,Surprise,9,Carl's Jr,AZ,4.0
34794,true,Avondale,37,Culver's,AZ,4.0
34795,true,Las Vegas,4,My Las Vegas VIP,NV,4.0
34796,true,Tempe,3,Physician's Choice Massage,AZ,5.0
34797,false,Scottsdale,97,Praying Monk,AZ,3.5
34798,true,Las Vegas,3,Aces,NV,2.5
34799,false,Scottsdale,30,The Sweet Tooth Fairy,AZ,3.5
34800,true,Chandler,6,Hair By Katy,AZ,5.0
34801,true,Las Vegas,38,Hobby Lobby,NV,3.5
34802,true,Phoenix,3,Taylor Place Cafeteria,AZ,4.0
34803,true,Edinburgh,5,The Beerhive,EDH,5.0
34804,true,Las Vegas,12,Redemption Tattoo Family,NV,5.0
34805,true,Chandler,17,Lush,AZ,4.0
34806,true,Las Vegas,61,Center Cut Steakhouse,NV,3.5
34807,true,Las Vegas,23,Frenchies Nail and Beauty Bar,NV,3.0
34808,true,Las Vegas,45,Laugh Factory,NV,3.5
34809,true,Henderson,5,Sports Deli,NV,3.5
34810,false,Scottsdale,52,El Santo Cantina + Patio Bar + Restaurant,AZ,4.0
34811,true,Mesa,3,Amusing Events Impersonators & Entertainment,AZ,5.0
34812,false,Las Vegas,25,Volcano Tea House,NV,3.5
34813,true,Las Vegas,7,Yorky's,NV,4.5
34814,true,Scottsdale,9,The Olive Salon,AZ,5.0
34815,true,Phoenix,3,American Windshield & Auto Glass Replacement,AZ,4.5
34816,false,Madison,4,Punta Cana,WI,4.0
34817,true,Las Vegas,240,Señor Frog's,NV,2.0
34818,true,Phoenix,4,Little Jamaica,AZ,1.5
34819,true,Tempe,50,La Fonda Mexican Restaurant & Cantina,AZ,3.0
34820,true,Las Vegas,6,Jenny King,NV,5.0
34821,true,Las Vegas,6,LabCorp,NV,3.0
34822,false,Las Vegas,24,Seafood Station,NV,4.0
34823,true,Gilbert,8,Az Eddy's Ac LLC,AZ,4.5
34824,true,Phoenix,86,Astor House,AZ,4.0
34825,true,Las Vegas,21,Don Tortaco Mexican Grill,NV,3.5
34826,true,Phoenix,15,Monarch Theatre,AZ,3.0
34827,true,Mesa,4,Lighthouse Surface Solutions,AZ,5.0
34828,true,Las Vegas,8,IHOP,NV,3.5
34829,false,Las Vegas,104,Drink & Drag Lounge,NV,3.5
34830,true,Gilbert,6,Alli Total Body Wellness and Aesthetics Center,AZ,3.0
34831,true,Las Vegas,128,Carlos' n Charlie's,NV,1.5
34832,true,Phoenix,3,Joe's Barber Shop,AZ,4.5
34833,true,Gilbert,10,Quick N' Shine Shell,AZ,4.5
34834,true,Scottsdale,7,Rory's Airpark AutoTEK,AZ,4.5
34835,true,Glendale,4,Kiddie Academy,AZ,4.5
34836,true,Glendale,40,WinCo Foods,AZ,3.5
34837,false,Henderson,163,Firefly Tapas Kitchen and Bar,NV,4.0
34838,true,Madison,22,Vasilis' Take Five: Vittles & Vices,WI,3.0
34839,true,Las Vegas,5,A Great Chase,NV,4.5
34840,false,Casa Grande,4,Casa Grande Steakhouse,AZ,2.5
34841,true,Henderson,10,Wild Grill,NV,4.0
34842,true,Scottsdale,11,Graze Desert Grille,AZ,3.5
34843,true,Las Vegas,35,Bikram Yoga Las Vegas,NV,4.0
34844,true,Phoenix,7,Safeway,AZ,3.0
34845,false,Las Vegas,3,Homeward Bound Tattoo,NV,3.5
34846,true,Las Vegas,6,Sherwood Forest Bar,NV,3.0
34847,true,Las Vegas,3,Meyer Method of Holistic Massage,NV,5.0
34848,true,Mesa,3,Arizona Value Shuttle,AZ,1.0
34849,false,Phoenix,5,Speedy Air & Heat,AZ,2.0
34850,true,Phoenix,3,Bath & Body Works,AZ,4.5
34851,true,Henderson,11,Frost Bite Shaved Ice,NV,4.5
34852,true,North Las Vegas,20,Roberto's Taco Shop,NV,3.0
34853,true,Phoenix,6,Walgreens,AZ,4.0
34854,true,Las Vegas,44,Walgreens,NV,4.0
34855,true,Scottsdale,3,Knox Security Services Inc.,AZ,5.0
34856,true,Glendale,5,Nikki Nixon Aesthetics,AZ,3.5
34857,true,Las Vegas,3,Affordable Pest Control,NV,4.5
34858,true,Mesa,99,Osaka Japanese Steakhouse,AZ,4.0
34859,true,Phoenix,6,Perfect Timing Entertainment,AZ,4.5
34860,true,Phoenix,63,Sauce - Pizza & Wine,AZ,4.0
34861,true,Buckeye,4,Circle K,AZ,3.0
34862,true,Edinburgh,16,Primark,EDH,3.5
34863,true,Henderson,3,Tru Physical Therapy,NV,5.0
34864,true,Phoenix,5,The Repair Guys LLC,AZ,5.0
34865,true,Madison,15,Cuco's Mexican Restaurant,WI,4.0
34866,true,Chandler,11,Frio Mio Frozen Yogurt,AZ,4.5
34867,false,Scottsdale,9,Blu Burger Grille,AZ,3.0
34868,true,Las Vegas,5,Tuesday Blend Project,NV,4.5
34869,true,Queen Creek,3,Papa Murphy's,AZ,5.0
34870,true,Phoenix,12,Visca A/C,AZ,4.5
34871,true,Sun City,3,Greenway Family Auto Service,AZ,2.5
34872,true,Mesa,25,AZ Elite Transportation,AZ,4.5
34873,true,Phoenix,7,The Joint ...The Chiropractic Place,AZ,4.5
34874,true,Las Vegas,12,Cleopatra's Treasures,NV,4.5
34875,true,Las Vegas,3,Soul Food Cafe Express,NV,5.0
34876,true,Chandler,4,Quick Trip,AZ,4.5
34877,true,Las Vegas,3,Matthew's Astrology,NV,5.0
34878,true,Mesa,3,Anytime Auto Glass,AZ,1.0
34879,true,Las Vegas,3,Tix4 Tonight,NV,3.5
34880,true,Las Vegas,6,Francesca's Collections,NV,4.5
34881,true,Phoenix,3,Studios 806,AZ,4.5
34882,true,Phoenix,5,Paul's Pool Service & repair,AZ,5.0
34883,true,Phoenix,180,Crudo,AZ,4.5
34884,false,Las Vegas,32,Lucky Fish Sushi & Grill,NV,3.5
34885,true,Edinburgh,3,Blueberry Hill Coffee Shop,EDH,4.5
34886,true,Mesa,23,Discount Cab,AZ,1.5
34887,true,Chandler,9,J Philipp Centers for Family and Cosmetic Dentistry,AZ,3.0
34888,false,Las Vegas,3,Patricia Medina|| LMT,NV,5.0
34889,true,Phoenix,6,Bright Now! Dental,AZ,4.0
34890,true,North Las Vegas,7,Chase,NV,4.0
34891,true,Henderson,65,Thrifty Ice Cream,NV,4.0
34892,true,Las Vegas,10,The Modern,NV,4.0
34893,true,Avondale,4,E D Marshall Jewelers,AZ,3.5
34894,true,Surprise,3,E D Marshall Jewelers,AZ,3.5
34895,true,Glendale,3,E D Marshall Jewelers,AZ,3.5
34896,true,Chandler,4,Cigar Smoke'm,AZ,2.5
34897,true,Las Vegas,12,Nature's Pet Market,NV,5.0
34898,true,Phoenix,5,Dilly's Deli,AZ,4.0
34899,true,Las Vegas,7,Furniture Factory,NV,3.0
34900,true,Tempe,21,Mad Hatter Brew Pub,AZ,2.5
34901,true,Las Vegas,232,Kabuto,NV,4.5
34902,true,Scottsdale,27,LaserAway - Scottsdale,AZ,4.5
34903,true,Las Vegas,12,Ascar Cafe,NV,4.0
34904,true,Madison,4,Kavanaugh's Esqire Club,WI,4.0
34905,true,Las Vegas,3,VA Southwest Primary Care Center,NV,4.5
34906,true,Scottsdale,5,Studio Cento,AZ,5.0
34907,true,Chandler,4,Youfit Chandler,AZ,5.0
34908,true,Avondale,14,Aloha Nails & Spa,AZ,2.5
34909,true,Henderson,94,The Westin Lake Las Vegas Resort & Spa,NV,3.5
34910,true,Phoenix,13,Quick Trip,AZ,4.5
34911,true,Las Vegas,17,West Coast Tattoo Parlor,NV,5.0
34912,true,Phoenix,15,Country Boys Restaurants,AZ,3.5
34913,true,Chandler,4,Brothers Gonzalez Landscaping,AZ,2.0
34914,true,Scottsdale,3,Woodruff Dental,AZ,5.0
34915,false,Tempe,12,Betito's Mexican Restaurant,AZ,4.0
34916,true,Edinburgh,4,Tesco Express,EDH,4.0
34917,true,Las Vegas,3,Kikai's Nail Salon,NV,4.5
34918,true,Henderson,9,IHOP,NV,3.0
34919,true,Las Vegas,17,Kellogg Zaher Dog Park,NV,4.5
34920,true,Las Vegas,680,Jean Philippe Patisserie,NV,4.0
34921,true,Madison,6,Five Nightclub,WI,3.5
34922,true,Casa Grande,3,Discovery Market,AZ,4.0
34923,true,Surprise,11,Liberty Barber Shop,AZ,3.5
34924,true,Las Vegas,11,Roma Garden,NV,3.5
34925,true,Chandler,4,Francesca's Collections,AZ,4.0
34926,false,Las Vegas,66,Ranch House Kitchen,NV,2.0
34927,true,Las Vegas,21,Inka Grill,NV,3.5
34928,true,Las Vegas,117,Carpet Monkeys Of Las Vegas,NV,5.0
34929,true,Las Vegas,168,Dal Toro Ristorante,NV,2.5
34930,true,Tempe,6,Andrews Furniture,AZ,4.5
34931,true,Las Vegas,5,Sally Beauty Supply,NV,3.5
34932,true,Phoenix,5,Custom Crafted Floor Covering,AZ,3.5
34933,true,Scottsdale,8,Evolve Skin & Laser,AZ,3.5
34934,true,Las Vegas,9,Golden China Chinese Cuisine,NV,3.5
34935,true,Chandler,61,Golden Donuts & Smoothies,AZ,4.0
34936,true,Paradise Valley,7,Olos Euro Medspa,AZ,5.0
34937,true,Las Vegas,15,Roberto's Taco Shop,NV,4.0
34938,true,Scottsdale,57,Habanero's,AZ,4.0
34939,true,Gilbert,3,Muscleman Music & More,AZ,5.0
34940,true,Henderson,3,Altrient,NV,5.0
34941,true,Phoenix,47,Tandoori Times 3 Indian Bistro,AZ,4.0
34942,true,Phoenix,3,29th Street Auto,AZ,5.0
34943,true,Mesa,8,Nando's Hideaway,AZ,4.0
34944,true,Las Vegas,6,Encore Bridal Boutique,NV,3.0
34945,true,Tempe,6,Loreto's,AZ,4.0
34946,true,Gilbert,3,Lane Bryant The Shoppes At Gilbert Commons,AZ,4.5
34947,true,Las Vegas,17,Baan Mae Toy,NV,4.0
34948,true,Phoenix,3,Great American Grill,AZ,2.5
34949,true,Edinburgh,3,French Press Coffee Company,MLN,4.0
34950,true,Mesa,3,Great Clips,AZ,2.5
34951,true,Chandler,8,Acme Cab Company Inc,AZ,4.5
34952,true,Tempe,8,All Mobile Matters,AZ,4.0
34953,true,Scottsdale,56,Dickey's Barbecue Pit,AZ,4.0
34954,true,Las Vegas,8,Michael Johnson|| CPA|| LLC,NV,5.0
34955,true,Phoenix,8,Coach,AZ,4.5
34956,true,Glendale,47,Anayas Fresh Mexican Restaurant,AZ,4.0
34957,true,Las Vegas,11,Body Resonance Myofascial Wellness Center|| LLC,NV,5.0
34958,true,Las Vegas,6,Mitchies Munchies,NV,4.5
34959,true,Scottsdale,320,Brat Haus,AZ,4.0
34960,true,Chandler,6,Papa Murphy's Take N Bake Pizza,AZ,4.0
34961,true,Las Vegas,5,Clear Quality Auto Glass,NV,4.0
34962,true,Las Vegas,137,Chocolate & Spice,NV,4.0
34963,false,Las Vegas,3,Lashes By Rose,NV,5.0
34964,true,Phoenix,6,Coinless Laundry,AZ,3.0
34965,true,Phoenix,3,Arco AMPM,AZ,2.5
34966,true,Henderson,4,Koko FitClub,NV,4.5
34967,true,Mesa,5,Westgate Painted Mountain Golf,AZ,3.0
34968,true,Las Vegas,4,Durango Hills Park,NV,4.5
34969,true,Las Vegas,3,T Spot,NV,3.5
34970,true,Phoenix,25,The Green Goat,AZ,4.5
34971,true,Phoenix,50,Smooth Moves,AZ,5.0
34972,true,Las Vegas,8,Seven Tattoo Studio,NV,4.5
34973,true,Las Vegas,43,Joes Crab Shack,NV,3.5
34974,false,San Tan Valley,6,Lavelles Deli,AZ,4.0
34975,true,Las Vegas,14,Kids' Club,NV,4.0
34976,false,Las Vegas,7,Corner Store Furniture Company,NV,4.0
34977,true,Las Vegas,8,Monsoon VIP of Las Vegas,NV,5.0
34978,true,Goodyear,7,Pretty Nails And Spa,AZ,4.0
34979,true,Tempe,3,99 Cents Only Store,AZ,3.0
34980,true,Phoenix,3,Arco AM/PM,AZ,3.0
34981,true,North Las Vegas,23,Epic Thrift Store,NV,2.5
34982,true,Las Vegas,11,The Shave Shack,NV,4.5
34983,true,Henderson,31,Starbucks,NV,3.0
34984,true,Las Vegas,50,The Container Store,NV,4.0
34985,true,Henderson,5,Rescue My Speech,NV,5.0
34986,true,Madison,4,JD's,WI,3.0
34987,true,Las Vegas,173,Pop Up Pizza,NV,4.0
34988,true,Phoenix,29,Pretty In Pink Cleaning,AZ,3.0
34989,true,Waterloo,3,Angel's Family Restaurant,ON,3.5
34990,true,Phoenix,5,Ocotillo Sun,AZ,1.5
34991,true,Henderson,20,Reunion Trails Park,NV,4.5
34992,true,Las Vegas,94,Mizumi,NV,3.5
34993,true,Surprise,70,Uptown Alley,AZ,3.5
34994,true,Scottsdale,6,Mint Hair Studio,AZ,5.0
34995,true,Edinburgh,10,Positano,EDH,5.0
34996,true,Edinburgh,27,Lovecrumbs,EDH,4.0
34997,true,Las Vegas,4,Burger King,NV,4.0
34998,true,Las Vegas,4,Quest Diagnostics,NV,2.5
34999,true,Madison,3,9Round,WI,4.5
35000,true,Phoenix,5,Puppies N Love,AZ,2.0
35001,true,Las Vegas,12,Night Train,NV,3.0
35002,true,Scottsdale,4,XCEL Sports Clinic,AZ,5.0
35003,true,Kitchener,4,Mango King,ON,5.0
35004,true,Mesa,3,Mesa Community College - Red Mountain Campus,AZ,3.5
35005,true,North Las Vegas,24,Papa Murphy's Pizza,NV,4.5
35006,true,Phoenix,9,Panda Express,AZ,3.0
35007,true,Phoenix,13,Xpress Automotive,AZ,4.5
